Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV14,OUT018,1271.798370785
DRJ23,OUT035,3127.3070146517
DRJ11,OUT046,3126.1495756466
FDZ03,OUT017,3126.1495756466
FDI27,OUT010,152.6207549787
FDJ14,OUT018,1251.6718275829
FDU32,OUT017,1984.0346004718
FDD47,OUT027,4636.6184476498
DRF36,OUT035,3126.1495756466
FDM21,OUT046,4006.222885282
FDV10,OUT018,620.7740271915
FDH60,OUT018,2937.6672052961
FDX47,OUT010,444.8350063394
FDT19,OUT019,509.7631360768
FDO11,OUT045,4021.6763952259
FDH24,OUT027,3937.3693947328
FDL02,OUT018,1563.9089846852
FDB02,OUT049,2871.4647311734
FDA43,OUT046,3126.1495756466
FDG52,OUT045,828.2289224543
DRC12,OUT013,3103.1368554274
FDY37,OUT018,1940.9362211193
NCU18,OUT045,2161.3491605076
FDU09,OUT035,961.9469543996
DRJ25,OUT027,1372.3056353791
DRE12,OUT018,1720.2178637982
DRL47,OUT017,2044.8961650976
DRK01,OUT046,1551.2999285008
FDC22,OUT019,555.4706179565
FDG44,OUT013,858.930810013
FDW04,OUT035,2124.335151635
FDK09,OUT049,3796.7173304109
NCN43,OUT035,2067.6284184098
FDG04,OUT049,3077.2196048078
FDH32,OUT010,355.5448307875
DRI47,OUT017,2455.6915814891
DRE15,OUT013,1200.8262783812
FDY11,OUT035,1156.1755676329
FDO60,OUT049,747.495430114
FDQ20,OUT018,620.7740271915
FDO57,OUT027,4056.7047134483
FDT14,OUT019,401.9333249336
FDA57,OUT049,747.495430114
DRN35,OUT017,743.891012666
FDJ03,OUT046,836.2855308965
FDX28,OUT017,1654.2809843386
DRE25,OUT045,1432.4258567645
FDR09,OUT046,3941.8155139893
FDB23,OUT035,3813.9350145703
FDO08,OUT045,2655.3831582658
FDQ23,OUT049,1677.0132376508
FDW04,OUT013,2094.8424105543
DRK13,OUT010,622.5958787663
NCL17,OUT027,3271.4376950477
FDY21,OUT035,3126.1495756466
FDJ38,OUT027,5131.8734565117
FDA37,OUT019,399.0333627642
FDV43,OUT013,755.3015419058
FDL36,OUT046,1439.000946986
FDD53,OUT045,747.495430114
FDZ19,OUT010,514.032934209
FDV21,OUT045,2079.7257224782
NCL54,OUT018,2633.1846306573
DRI47,OUT027,3737.4700618994
DRG03,OUT049,2484.9073656324
FDG21,OUT013,2448.9310937206
FDW03,OUT018,1545.379704216
NCI55,OUT046,2067.6284184098
DRC36,OUT019,497.8220916784
FDH22,OUT017,2056.9934691661
FDV20,OUT045,2079.7257224782
NCU41,OUT027,5176.1741184793
FDN46,OUT027,2620.2568767718
FDK50,OUT045,2655.3831582658
NCA05,OUT027,3737.4700618994
DRH01,OUT018,2633.1846306573
FDT08,OUT018,2258.0108954129
FDM08,OUT018,3334.4306214133
FDZ07,OUT035,1013.5732633761
FDS22,OUT017,762.0620296743
FDV35,OUT027,3795.4207720055
FDI28,OUT010,335.9586723718
FDW58,OUT027,2620.2568767718
FDT52,OUT045,3893.3872952015
FDY34,OUT046,2655.3831582658
FDR10,OUT046,2610.6238159253
FDK57,OUT017,1984.0346004718
FDR02,OUT027,2620.2568767718
FDX49,OUT046,3815.4300175461
FDQ20,OUT046,747.495430114
DRK23,OUT045,4036.6182394639
NCW06,OUT046,3126.1495756466
FDR31,OUT017,2455.6915814891
NCE43,OUT013,2700.1357353252
DRO59,OUT027,2108.1148512247
FDN09,OUT049,3899.8708260326
FDR11,OUT046,2655.3831582658
FDO57,OUT013,2555.2961951793
NCX18,OUT017,3112.4674496309
FDB05,OUT018,3605.8943236763
FDQ08,OUT018,902.427192939
NCG43,OUT035,1527.4719012548
FDJ56,OUT013,1647.5204965701
FDA13,OUT010,134.4497379705
FDO56,OUT017,1876.7953873125
FDB37,OUT018,3484.1604097762
FDZ02,OUT018,1419.666395066
FDQ24,OUT046,4036.6182394639
FDM16,OUT013,1176.0826494042
FDU35,OUT049,1618.2964576518
FDT35,OUT035,2727.239092129
NCX30,OUT049,4870.4119741774
FDG04,OUT017,3112.4674496309
FDI12,OUT035,1391.0571571336
FDE35,OUT035,1013.5732633761
NCP14,OUT027,2620.2568767718
NCY53,OUT045,1677.0132376508
FDP49,OUT017,943.358568105
FDQ04,OUT017,762.0620296743
FDM39,OUT035,2902.6954093225
FDO58,OUT019,455.1266147241
FDC56,OUT017,1886.4078729593
NCQ54,OUT046,2709.8294206732
FDV10,OUT027,1118.1710701135
NCK17,OUT046,747.495430114
NCF55,OUT027,1100.0000531052
FDV33,OUT013,4021.6763952259
NCH29,OUT019,334.6441105563
FDA37,OUT027,3214.5384739908
FDH46,OUT018,1545.379704216
FDS25,OUT035,1796.4189833361
FDH04,OUT027,2436.3985255168
FDX52,OUT046,3126.1495756466
NCD42,OUT017,743.891012666
FDW47,OUT017,2044.8961650976
FDL25,OUT027,2544.7298886568
NCJ06,OUT010,422.8340451648
FDY09,OUT013,2839.0352825435
FDS40,OUT046,729.3244131058
FDH41,OUT017,3480.1275603528
FDG38,OUT035,1391.0571571336
FDU03,OUT027,4771.5850616051
FDV20,OUT046,2079.7257224782
DRB13,OUT045,3070.7360739767
NCQ30,OUT013,1977.2741127032
NCH06,OUT013,3828.9799239088
FDU50,OUT018,1720.2178637982
NCO42,OUT019,335.1679550091
FDW09,OUT018,1206.2538345886
FDH04,OUT013,1402.9331156838
FDC21,OUT045,1677.0132376508
FDL21,OUT049,747.495430114
FDM46,OUT010,331.7168035416
FDT22,OUT019,231.9346206475
FDB28,OUT035,3163.04904104
FDI12,OUT018,1290.3276512542
FDA28,OUT045,2079.7257224782
FDF59,OUT013,2050.2329813975
FDM45,OUT027,3169.2297068715
FDQ56,OUT017,1364.3560549275
FDR46,OUT049,2484.9073656324
FDT01,OUT013,3459.8171662216
FDD16,OUT027,2040.8361778772
NCU30,OUT010,473.6706474419
FDM40,OUT010,394.2238130612
FDI56,OUT035,1527.4719012548
NCS30,OUT013,2050.2329813975
FDU08,OUT017,1528.5676751886
FDX51,OUT027,5206.5694726613
FDA43,OUT045,3126.1495756466
FDX59,OUT010,134.4497379705
FDC37,OUT018,1545.379704216
FDP58,OUT013,3476.385723537
NCY42,OUT035,2161.3491605076
FDF21,OUT018,2917.9804858218
FDU10,OUT027,1100.0000531052
DRL47,OUT018,1867.0425780173
FDA58,OUT018,3437.1248799476
FDJ22,OUT049,3102.2377522958
FDK50,OUT046,2610.6238159253
FDO38,OUT035,1325.5126209372
DRF60,OUT035,3893.3872952015
NCZ42,OUT019,710.6709673339
FDD35,OUT049,1899.5276406247
FDL25,OUT045,1527.4719012548
FDJ16,OUT013,936.5980803364
DRK59,OUT049,3835.4634547399
FDI50,OUT046,3868.1910772352
NCB19,OUT045,1391.0571571336
DRI37,OUT035,967.6661633065
FDA14,OUT027,3737.4700618994
FDC08,OUT018,3406.3256132179
FDS45,OUT046,1677.0132376508
FDI21,OUT049,1090.5628294735
DRJ47,OUT035,2866.1386393473
DRE37,OUT027,5131.8734565117
FDT55,OUT018,2352.0612647885
NCG42,OUT027,3214.5384739908
FDA31,OUT049,2871.4647311734
NCW42,OUT046,3685.0049705938
FDF50,OUT017,3126.1495756466
FDK56,OUT049,3132.6331064778
FDX10,OUT035,729.3244131058
NCK07,OUT027,4070.8478351795
FDZ49,OUT017,3701.850418413
FDR33,OUT013,1647.5204965701
FDO44,OUT018,1646.2577508353
FDA20,OUT046,3126.1495756466
NCL30,OUT045,2079.7257224782
FDI05,OUT019,315.0579521406
FDQ12,OUT018,3451.0462650363
FDH47,OUT017,1528.5676751886
FDH34,OUT018,2917.9804858218
FDF29,OUT046,2124.335151635
FDG40,OUT018,602.6030101833
NCE18,OUT017,3962.8373218369
FDP21,OUT010,548.710130188
FDY50,OUT013,1357.5955671589
FDB36,OUT049,2130.8186824661
NCZ29,OUT049,2086.2092533093
FDU20,OUT018,1730.8371276547
FDO56,OUT013,1870.034899544
FDW31,OUT049,3132.6331064778
DRH59,OUT013,1176.0826494042
NCB30,OUT017,3126.1495756466
FDK43,OUT027,3214.5384739908
FDW43,OUT045,3837.7957230533
NCL19,OUT017,2138.6169071954
FDJ27,OUT046,1677.0132376508
FDC45,OUT046,2726.0816531239
FDY40,OUT035,836.2855308965
NCM41,OUT035,1439.000946986
NCK18,OUT019,459.02629657
FDP37,OUT049,2130.8186824661
FDA27,OUT027,5850.7133129637
NCX30,OUT035,3893.3872952015
FDR09,OUT017,3973.3683071763
FDG08,OUT027,4636.6184476498
NCU30,OUT013,2625.8904171851
FDB16,OUT017,1364.3560549275
FDM16,OUT017,1141.0562645379
FDC48,OUT013,1337.4690239568
NCF18,OUT046,3095.7542214647
FDU46,OUT018,1271.798370785
FDH41,OUT018,3176.7944296857
NCN42,OUT010,444.8350063394
FDU49,OUT046,1391.0571571336
FDB20,OUT027,2168.3863585467
FDG50,OUT019,304.2409930888
FDW20,OUT045,2011.1773181351
NCO55,OUT049,1677.0132376508
FDX48,OUT046,2478.4238348013
FDU48,OUT046,2124.335151635
FDR48,OUT019,423.9342861082
FDK27,OUT013,2038.1356773291
FDT35,OUT013,2669.7403811432
FDN12,OUT049,1677.0132376508
NCE31,OUT019,117.0181009389
FDL21,OUT017,762.0620296743
FDV56,OUT017,1654.2809843386
FDR16,OUT017,3466.5776539901
NCP41,OUT049,1677.0132376508
FDJ27,OUT013,1647.5204965701
FDA07,OUT017,2044.8961650976
FDK55,OUT049,1367.0310114816
FDM33,OUT049,3721.8838556068
FDY46,OUT046,3095.7542214647
FDD36,OUT046,1899.5276406247
FDB12,OUT027,2620.2568767718
FDF28,OUT019,399.0333627642
NCE07,OUT019,407.5521839146
FDW50,OUT027,4070.8478351795
NCW18,OUT017,3893.3872952015
NCJ17,OUT019,327.1750937458
DRZ24,OUT010,422.8340451648
FDS07,OUT035,1899.5276406247
NCW05,OUT010,426.0734453832
FDZ22,OUT018,1271.798370785
FDK02,OUT046,1899.5276406247
FDZ45,OUT027,5206.5694726613
FDL25,OUT046,1432.4258567645
FDS08,OUT045,2864.9812003423
NCZ42,OUT027,6585.0020055855
FDX57,OUT035,1551.2999285008
FDF21,OUT046,3126.1495756466
FDJ56,OUT018,1438.1956755352
FDX10,OUT013,737.1305248975
DRG48,OUT035,2478.4238348013
DRN37,OUT046,2726.0816531239
NCY41,OUT018,602.6030101833
FDN28,OUT045,1677.0132376508
FDE34,OUT045,3126.1495756466
FDR10,OUT045,2655.3831582658
FDC32,OUT017,1504.7396479426
DRG13,OUT046,2655.3831582658
FDP59,OUT049,1620.5621373761
NCT53,OUT010,482.5778370262
FDL57,OUT027,5881.1086671456
FDN32,OUT010,548.710130188
FDK09,OUT018,3405.1681742128
FDA52,OUT010,520.922031351
FDC57,OUT049,3102.2377522958
FDI09,OUT035,3837.9997261801
NCB07,OUT046,3095.7542214647
FDP26,OUT035,1677.0132376508
FDP40,OUT027,2886.5568034205
FDL15,OUT013,2448.9310937206
FDV07,OUT046,1796.4189833361
FDS03,OUT017,1071.9744431788
FDE50,OUT049,3102.2377522958
FDQ15,OUT017,1298.8115187311
FDQ33,OUT010,444.8350063394
FDT22,OUT013,936.5980803364
DRO35,OUT035,1899.5276406247
FDJ41,OUT049,4043.1017702951
FDQ27,OUT035,1677.0132376508
FDC26,OUT017,1823.4364074322
NCF43,OUT027,3271.4376950477
NCR50,OUT035,2478.4238348013
FDE39,OUT018,1726.0948265952
FDN49,OUT027,1118.1710701135
DRG11,OUT035,1677.0132376508
NCA18,OUT049,1899.5276406247
FDM36,OUT018,2614.6553501881
FDW32,OUT017,1364.3560549275
NCQ18,OUT010,355.5448307875
FDX14,OUT027,2065.5798068542
FDD46,OUT017,2455.6915814891
FDI34,OUT019,626.3343767439
NCJ17,OUT035,1391.0571571336
FDB52,OUT035,4037.5394669786
FDV55,OUT018,2258.0108954129
FDC57,OUT046,3095.7542214647
FDB29,OUT046,1899.5276406247
NCO43,OUT035,1618.2964576518
FDG44,OUT045,863.1501555574
FDJ34,OUT045,2079.7257224782
FDH40,OUT049,1391.0571571336
NCD07,OUT027,2978.9086373065
FDB41,OUT017,838.8266731206
FDH47,OUT018,1438.1956755352
DRK37,OUT035,3126.1495756466
FDM25,OUT019,497.8220916784
NCX06,OUT045,3109.8973431959
NCS05,OUT017,2101.6028983228
FDS39,OUT045,2161.3491605076
FDC47,OUT027,5925.9424779788
FDG20,OUT013,2876.7494915238
DRL23,OUT017,1654.2809843386
FDY33,OUT013,2581.1310748446
NCH18,OUT045,3893.3872952015
FDX47,OUT035,2478.4238348013
NCB06,OUT045,2610.6238159253
FDP36,OUT049,836.2855308965
FDW44,OUT018,2614.6553501881
NCU41,OUT018,2919.1379248269
NCS17,OUT046,1551.2999285008
FDD46,OUT035,2478.4238348013
FDE45,OUT017,2883.5099792924
FDI09,OUT017,3837.9997261801
NCJ54,OUT010,632.7136896785
NCA29,OUT018,2614.6553501881
NCN41,OUT027,3169.2297068715
FDY34,OUT035,2655.3831582658
NCG55,OUT035,1899.5276406247
DRM49,OUT046,747.495430114
NCB42,OUT049,1899.5276406247
FDE58,OUT045,1899.5276406247
DRJ25,OUT013,832.0661853521
FDS47,OUT010,348.075813977
FDY21,OUT049,3132.6331064778
NCI54,OUT013,1766.9262422554
FDO24,OUT017,2587.8915626131
FDY43,OUT035,2726.0816531239
FDF35,OUT018,1563.9089846852
NCP29,OUT019,240.9478613932
FDN28,OUT027,2553.1226797217
FDJ50,OUT018,730.1286653736
FDQ14,OUT027,3737.4700618994
FDC37,OUT035,1677.0132376508
FDN08,OUT046,1899.5276406247
FDD04,OUT035,2161.3491605076
FDW34,OUT018,3483.0029707712
FDP04,OUT017,1071.9744431788
NCG07,OUT017,3126.1495756466
NCN14,OUT018,2937.6672052961
FDJ16,OUT045,961.9469543996
NCM42,OUT045,1677.0132376508
NCF19,OUT046,836.2855308965
FDY21,OUT018,2936.509766291
FDY19,OUT035,1899.5276406247
FDV09,OUT045,2478.4238348013
FDA28,OUT013,2050.2329813975
FDC38,OUT018,1942.2785917117
FDL28,OUT045,3868.1910772352
NCH43,OUT049,3486.6110911839
NCN53,OUT045,729.3244131058
NCW05,OUT017,1654.2809843386
NCO30,OUT018,2919.1379248269
FDT04,OUT019,117.0181009389
FDB27,OUT018,2917.9804858218
NCK07,OUT013,2700.1357353252
NCA53,OUT013,832.0661853521
FDB33,OUT018,2352.0612647885
FDU37,OUT017,1298.8115187311
FDR13,OUT035,1899.5276406247
FDE45,OUT049,2909.1789401537
FDV37,OUT017,3126.1495756466
FDX44,OUT019,304.2409930888
NCL06,OUT017,3962.8373218369
FDJ28,OUT045,3126.1495756466
FDX55,OUT049,3503.1796484994
NCK17,OUT018,620.7740271915
FDH52,OUT035,1013.5732633761
FDN13,OUT027,2620.2568767718
FDK44,OUT018,2633.1846306573
FDU16,OUT046,1391.0571571336
FDZ07,OUT017,949.0777770118
NCN06,OUT027,4070.8478351795
FDH02,OUT010,325.14171332
NCW18,OUT045,3893.3872952015
FDH57,OUT013,2094.8424105543
FDV35,OUT045,2478.4238348013
NCU29,OUT013,2448.9310937206
NCP02,OUT046,961.9469543996
FDN44,OUT013,2581.1310748446
FDX03,OUT018,620.7740271915
FDR11,OUT010,467.9899729146
FDA36,OUT046,3070.7360739767
FDP58,OUT027,5440.2662964876
FDH31,OUT045,1551.2999285008
FDH34,OUT035,3126.1495756466
FDS13,OUT035,3958.6609618085
FDT01,OUT018,3232.5114800243
FDY09,OUT049,2871.4647311734
FDV33,OUT027,5881.1086671456
NCW29,OUT010,419.9340829954
NCN17,OUT045,1677.0132376508
FDX01,OUT046,1899.5276406247
FDL03,OUT049,3102.2377522958
DRL59,OUT049,961.9469543996
DRM11,OUT027,5896.0505113836
FDA43,OUT049,3132.6331064778
FDZ56,OUT010,487.8099065076
FDI44,OUT018,1224.7831150578
FDB50,OUT013,1292.0510309625
FDU15,OUT019,117.0181009389
NCJ19,OUT019,210.1445820064
FDD48,OUT013,1870.034899544
NCW42,OUT035,3716.5577637808
FDL24,OUT017,2845.7957703121
NCB30,OUT013,3119.3890878781
FDK25,OUT013,2700.1357353252
FDW28,OUT049,3102.2377522958
FDD47,OUT017,2845.7957703121
FDK16,OUT019,310.8160833104
FDW37,OUT046,1527.4719012548
FDA48,OUT035,3701.850418413
FDA14,OUT017,2455.6915814891
FDV15,OUT013,1647.5204965701
FDN22,OUT049,3919.8072942197
NCD55,OUT045,747.495430114
FDY43,OUT013,2700.1357353252
NCU05,OUT017,1298.8115187311
FDF10,OUT035,2478.4238348013
FDR39,OUT018,2937.6672052961
FDG40,OUT013,737.1305248975
FDZ28,OUT019,399.0333627642
FDE02,OUT045,1527.4719012548
FDU60,OUT049,2702.1698297731
FDM21,OUT013,4006.222885282
FDV52,OUT019,370.5200997222
NCW06,OUT013,3119.3890878781
FDX36,OUT035,3701.850418413
FDT35,OUT027,4199.3118090773
NCL19,OUT010,428.4529041458
NCD31,OUT046,2655.3831582658
FDE53,OUT019,405.172725152
FDW58,OUT019,342.3134393834
DRF48,OUT046,3126.1495756466
FDW57,OUT035,2864.9812003423
DRH13,OUT017,1654.2809843386
FDT33,OUT013,2700.1357353252
DRK47,OUT027,5939.4923843415
FDY22,OUT010,428.4529041458
FDC35,OUT019,601.2649183245
FDO03,OUT013,3861.4305894666
FDF24,OUT045,1325.5126209372
FDF56,OUT018,2720.0191586971
FDD28,OUT013,936.5980803364
FDG53,OUT027,3271.4376950477
FDO27,OUT019,334.6441105563
NCF54,OUT018,2615.8127891932
FDC20,OUT027,1676.1918284496
FDU10,OUT046,729.3244131058
DRA24,OUT018,2397.0568186195
FDA02,OUT010,404.6248702667
FDG10,OUT017,943.358568105
FDW39,OUT010,520.922031351
FDP04,OUT019,240.9478613932
NCM55,OUT013,3119.3890878781
FDG47,OUT045,4036.6182394639
NCU41,OUT017,3127.3070146517
NCK31,OUT017,838.8266731206
FDZ46,OUT045,1677.0132376508
FDU13,OUT027,3737.4700618994
NCF19,OUT045,836.2855308965
NCJ43,OUT013,2839.0352825435
NCJ05,OUT045,2478.4238348013
FDS04,OUT027,3227.913898148
FDX28,OUT010,419.6652598892
FDB41,OUT027,1198.9045624538
FDG53,OUT046,2161.3491605076
FDL15,OUT010,444.8350063394
FDQ08,OUT049,1013.5732633761
DRN36,OUT013,1521.8071874201
FDI46,OUT013,3972.2108681712
FDG16,OUT027,5453.8162028503
FDV32,OUT013,988.2243893129
FDF44,OUT010,408.9311154754
FDK04,OUT018,850.8008839625
NCA41,OUT013,3119.3890878781
FDD51,OUT017,762.0620296743
NCZ53,OUT045,3126.1495756466
FDP01,OUT027,3737.4700618994
FDY25,OUT049,2916.1424988839
FDB17,OUT018,2701.4898782279
NCV54,OUT018,1726.0948265952
FDJ32,OUT017,1067.6273384991
FDA37,OUT049,2074.1119492409
FDG35,OUT035,2809.6875390727
NCM05,OUT018,3714.3584212438
FDG45,OUT046,3466.5776539901
FDH28,OUT013,755.3015419058
NCE18,OUT049,3969.320852668
FDH38,OUT045,1899.5276406247
FDR56,OUT013,3156.2885532715
FDH17,OUT027,2544.7298886568
FDD39,OUT049,3503.1796484994
FDB41,OUT049,836.2855308965
NCR53,OUT046,3701.850418413
FDX46,OUT017,943.358568105
FDV28,OUT049,729.3244131058
FDA08,OUT018,2396.8206071291
FDH45,OUT017,762.0620296743
NCS38,OUT010,447.871920228
FDD40,OUT010,542.037951889
DRM59,OUT035,2478.4238348013
NCJ43,OUT018,2614.6553501881
NCN29,OUT013,832.0661853521
NCC19,OUT045,3126.1495756466
FDR56,OUT035,3126.1495756466
FDZ43,OUT049,3899.8708260326
FDJ32,OUT010,249.366257679
DRH03,OUT017,1504.7396479426
NCZ54,OUT035,2655.3831582658
FDE26,OUT017,2455.6915814891
FDS03,OUT045,1090.5628294735
DRZ24,OUT019,401.9333249336
FDO48,OUT027,5649.3320997419
FDW39,OUT049,2871.4647311734
NCK05,OUT049,1013.5732633761
NCK30,OUT017,3962.8373218369
FDT27,OUT018,3483.0029707712
FDS08,OUT019,515.0597330848
NCJ19,OUT049,961.9469543996
FDC58,OUT045,747.495430114
DRE37,OUT013,3119.3890878781
FDW02,OUT035,2079.7257224782
FDJ02,OUT010,444.8350063394
FDX09,OUT045,2864.9812003423
FDT31,OUT010,542.037951889
FDI24,OUT049,2909.1789401537
FDY09,OUT045,2864.9812003423
FDV28,OUT045,729.3244131058
DRM47,OUT049,3132.6331064778
FDT52,OUT019,641.4717019663
FDI48,OUT018,807.1813114171
FDY55,OUT017,3972.2108681712
FDU48,OUT013,2094.8424105543
FDN25,OUT045,961.9469543996
FDP20,OUT049,2086.2092533093
FDJ15,OUT013,3119.3890878781
FDD04,OUT018,1942.2785917117
FDY58,OUT045,3868.1910772352
FDR37,OUT018,2917.9804858218
FDF44,OUT013,2094.8424105543
FDD32,OUT045,1391.0571571336
FDR57,OUT017,2455.6915814891
DRG39,OUT027,1676.1918284496
FDX15,OUT017,2587.8915626131
DRN37,OUT045,2682.6228857629
FDW40,OUT027,3271.4376950477
FDB32,OUT049,1527.4719012548
FDM40,OUT018,1959.4655015884
FDE39,OUT027,3101.1543197477
DRH49,OUT017,1364.3560549275
FDT46,OUT049,836.2855308965
NCF06,OUT035,3962.8373218369
FDP07,OUT017,3127.3070146517
FDC04,OUT013,3893.3872952015
FDZ32,OUT017,1654.2809843386
FDD50,OUT045,2695.686298942
FDU56,OUT017,3126.1495756466
FDV34,OUT017,1141.0562645379
NCY41,OUT013,737.1305248975
NCK18,OUT046,2682.6228857629
DRH25,OUT049,863.1501555574
FDT57,OUT046,3893.3872952015
FDV56,OUT018,1545.379704216
FDV12,OUT045,1551.2999285008
FDN52,OUT017,1364.3560549275
FDX38,OUT035,836.2855308965
FDE47,OUT018,1867.0425780173
NCO07,OUT013,3459.6849465686
FDV09,OUT027,3737.4700618994
FDZ23,OUT019,552.6981215035
DRH51,OUT018,1290.3276512542
NCY54,OUT045,2864.9812003423
DRG49,OUT013,3893.3872952015
NCC19,OUT049,3132.6331064778
NCV53,OUT045,3893.3872952015
FDZ47,OUT019,342.3134393834
NCO26,OUT018,1730.8371276547
NCP02,OUT045,1013.5732633761
NCW30,OUT018,3532.8179739273
NCN55,OUT046,3893.3872952015
FDB20,OUT010,335.9586723718
DRL11,OUT013,2581.1310748446
DRD60,OUT045,3126.1495756466
FDW14,OUT010,348.075813977
FDL27,OUT010,264.0302605477
FDU09,OUT018,850.8008839625
DRH36,OUT027,2040.8361778772
FDP34,OUT027,3737.4700618994
FDE04,OUT017,2884.6674182974
FDZ57,OUT027,3227.913898148
FDF02,OUT010,419.6652598892
FDG28,OUT045,3893.3872952015
NCI31,OUT046,729.3244131058
FDT43,OUT013,832.0661853521
FDU20,OUT046,2067.6284184098
FDD53,OUT013,755.3015419058
FDW15,OUT045,2478.4238348013
NCT53,OUT045,2655.3831582658
NCG55,OUT027,2984.6982542414
FDD48,OUT035,1899.5276406247
FDG47,OUT049,4043.1017702951
FDI21,OUT017,1071.9744431788
FDT27,OUT017,3893.3872952015
DRO35,OUT013,1870.034899544
FDD33,OUT017,3766.595295229
FDC04,OUT035,3893.3872952015
FDY34,OUT013,2625.8904171851
DRJ49,OUT049,2086.2092533093
FDE05,OUT049,2484.9073656324
FDU31,OUT017,3496.6961176683
NCN19,OUT027,5076.4599548418
FDK56,OUT027,5131.8734565117
FDK58,OUT017,1654.2809843386
NCJ42,OUT035,1677.0132376508
FDZ34,OUT027,5206.5694726613
FDA52,OUT018,2633.1846306573
NCR29,OUT013,936.5980803364
FDT48,OUT035,3508.6991779029
DRJ51,OUT019,626.3343767439
NCS54,OUT046,2902.6954093225
FDV01,OUT035,2478.4238348013
DRG51,OUT027,4070.8478351795
NCG42,OUT013,2094.8424105543
FDA51,OUT049,1899.5276406247
FDV19,OUT010,467.9899729146
NCT18,OUT045,3126.1495756466
NCS41,OUT045,3126.1495756466
FDO03,OUT046,3868.1910772352
FDL12,OUT010,249.366257679
FDY37,OUT010,394.2238130612
FDI58,OUT049,1527.4719012548
FDT28,OUT018,2258.0108954129
NCC42,OUT010,408.9311154754
FDO01,OUT017,2045.1517980482
FDJ02,OUT013,2448.9310937206
FDQ04,OUT018,639.3033076607
DRL47,OUT013,2050.2329813975
FDZ32,OUT035,1677.0132376508
FDC35,OUT035,3495.1492715402
FDX14,OUT045,1156.1755676329
FDZ35,OUT013,1647.5204965701
FDL14,OUT013,2448.9310937206
FDO04,OUT049,961.9469543996
DRK11,OUT017,2455.6915814891
FDB44,OUT018,3186.8367667665
FDZ50,OUT049,3132.6331064778
FDI12,OUT027,2365.3216504754
FDU43,OUT017,3894.5447342066
FDD58,OUT010,355.5448307875
FDB27,OUT017,3126.1495756466
FDB04,OUT018,1271.798370785
NCO17,OUT013,1870.034899544
FDL12,OUT017,943.358568105
DRJ13,OUT049,2617.1073467564
FDD57,OUT045,1551.2999285008
FDW19,OUT035,1796.4189833361
DRD27,OUT018,1545.379704216
FDH27,OUT027,3737.4700618994
NCW30,OUT027,6382.2293990376
FDR40,OUT018,1206.2538345886
FDG05,OUT013,2527.6454798446
NCY41,OUT019,117.0181009389
FDI38,OUT018,3186.8367667665
FDR20,OUT046,747.495430114
FDE09,OUT017,1654.2809843386
FDN50,OUT019,334.6441105563
DRF27,OUT045,2478.4238348013
DRF51,OUT013,737.1305248975
NCO02,OUT019,273.2710795058
FDB51,OUT027,1753.3329335188
FDJ50,OUT013,858.930810013
FDN52,OUT013,1357.5955671589
FDX14,OUT013,1243.3613227517
FDT27,OUT019,627.9217956035
FDV10,OUT013,755.3015419058
FDU33,OUT046,747.495430114
FDU58,OUT046,3126.1495756466
NCP42,OUT027,5206.5694726613
FDL51,OUT027,5423.4208486684
DRH15,OUT027,1118.1710701135
FDU16,OUT017,1364.3560549275
FDW15,OUT017,2455.6915814891
FDQ44,OUT045,2067.6284184098
NCI06,OUT027,4801.980415787
DRK23,OUT019,743.008748623
FDC28,OUT035,1677.0132376508
NCY17,OUT019,135.1891179472
NCV05,OUT018,2258.0108954129
FDM34,OUT019,388.0303952442
DRD60,OUT027,5131.8734565117
FDT38,OUT046,1391.0571571336
FDQ57,OUT018,2258.0108954129
FDE59,OUT027,1100.0000531052
NCM43,OUT046,2655.3831582658
DRI51,OUT049,2871.4647311734
NCG30,OUT017,2044.8961650976
NCK54,OUT035,1899.5276406247
FDQ16,OUT019,405.172725152
FDI36,OUT013,3119.3890878781
FDX16,OUT027,3737.4700618994
FDA34,OUT046,2864.9812003423
FDJ48,OUT018,3662.0123932243
FDU47,OUT035,2124.335151635
FDS39,OUT046,2161.3491605076
FDD11,OUT046,4036.6182394639
FDM16,OUT027,2040.8361778772
FDU56,OUT018,2917.9804858218
FDQ32,OUT017,2044.8961650976
DRK35,OUT013,755.3015419058
FDA58,OUT049,3821.9135483772
DRG48,OUT019,373.32309283
FDT59,OUT010,697.5311666308
FDQ31,OUT019,304.2409930888
FDS51,OUT018,975.0696543566
FDW32,OUT027,2307.5667655187
FDI15,OUT027,5882.5006050209
NCV30,OUT017,994.9848770815
DRG25,OUT049,3132.6331064778
FDT02,OUT013,737.1305248975
FDO33,OUT027,2984.6982542414
FDP38,OUT035,836.2855308965
FDZ45,OUT035,3126.1495756466
NCA54,OUT027,4801.980415787
FDU33,OUT017,762.0620296743
FDN58,OUT017,3844.5525728844
FDI05,OUT045,1222.7060692447
FDM57,OUT019,327.1750937458
NCS42,OUT027,2456.258934388
FDB57,OUT045,3685.0049705938
FDC03,OUT045,3126.1495756466
FDZ58,OUT013,1977.2741127032
NCK29,OUT045,2067.6284184098
NCR53,OUT045,3701.850418413
FDE26,OUT027,3737.4700618994
FDU52,OUT049,2484.9073656324
FDE41,OUT027,2307.5667655187
FDU38,OUT018,2936.509766291
FDA52,OUT017,2845.7957703121
