Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ41,OUT049,4094.948
FDQ27,OUT035,1667.1196
FDC26,OUT017,1833.9517
NCF43,OUT027,3332.561
NCR50,OUT035,2477.6423
FDE39,OUT018,1667.2633
FDN49,OUT027,1080.1688
DRG11,OUT035,1667.1196
NCA18,OUT049,1901.0138
FDM36,OUT018,2568.4187
FDW32,OUT017,1344.5684
NCQ18,OUT010,334.48004
FDX14,OUT027,1980.2554
FDD46,OUT017,2445.6746
FDI34,OUT019,591.0968
NCJ17,OUT035,1369.4867
FDB52,OUT035,4104.8174
FDV55,OUT018,2182.8044
FDC57,OUT046,3079.355
FDB29,OUT046,1888.2489
NCO43,OUT035,1582.4827
FDG44,OUT045,818.7859
FDJ34,OUT045,2063.398
FDH40,OUT049,1360.6882
NCD07,OUT027,2927.1907
FDB41,OUT017,813.6842
FDH47,OUT018,1403.3247
DRK37,OUT035,3151.0972
FDM25,OUT019,440.11755
NCX06,OUT045,3107.0654
NCS05,OUT017,2094.7542
FDS39,OUT045,2143.622
FDC47,OUT027,6056.137
FDG20,OUT013,2865.533
DRL23,OUT017,1646.5841
FDY33,OUT013,2569.4507
NCH18,OUT045,3868.0842
FDX47,OUT035,2477.6423
NCB06,OUT045,2597.0369
FDP36,OUT049,807.8134
FDW44,OUT018,2568.4187
NCU41,OUT018,2857.3123
NCS17,OUT046,1526.9585
FDD46,OUT035,2477.6423
FDE45,OUT017,2884.702
FDI09,OUT017,3718.806
NCJ54,OUT010,596.86884
NCA29,OUT018,2568.4187
NCN41,OUT027,3216.7205
FDY34,OUT035,2648.21
NCG55,OUT035,1904.3445
DRM49,OUT046,703.7193
NCB42,OUT049,1901.0138
FDE58,OUT045,1888.2489
DRJ25,OUT013,801.9701
FDS47,OUT010,299.7464
FDY21,OUT049,3141.6975
NCI54,OUT013,1744.0701
FDO24,OUT017,2588.6196
FDY43,OUT035,2735.866
FDF35,OUT018,1519.7826
NCP29,OUT019,160.43103
FDN28,OUT027,2542.7192
FDJ50,OUT018,676.4925
FDQ14,OUT027,3757.8406
FDC37,OUT035,1667.1196
FDN08,OUT046,1888.2489
FDD04,OUT035,2167.1726
FDW34,OUT018,3439.89
FDP04,OUT017,1068.8317
NCG07,OUT017,3140.407
NCN14,OUT018,2899.055
FDJ16,OUT045,909.57104
NCM42,OUT045,1651.024
NCF19,OUT046,795.0485
FDY21,OUT018,2918.4421
FDY19,OUT035,1904.3445
FDV09,OUT045,2454.0918
FDA28,OUT013,2035.8116
FDC38,OUT018,1873.6261
FDL28,OUT045,3841.531
NCH43,OUT049,3498.247
NCN53,OUT045,677.85034
NCW05,OUT017,1646.5841
NCO30,OUT018,2857.3123
FDT04,OUT019,60.387985
FDB27,OUT018,2854.1023
NCK07,OUT013,2690.3264
NCA53,OUT013,801.9701
FDB33,OUT018,2325.7495
FDU37,OUT017,1286.3585
FDR13,OUT035,1904.3445
FDE45,OUT049,2910.772
FDV37,OUT017,3140.407
FDX44,OUT019,265.9807
NCL06,OUT017,4007.4277
FDJ28,OUT045,3118.4475
FDX55,OUT049,3498.247
NCK17,OUT018,548.9208
FDH52,OUT035,990.62427
FDN13,OUT027,2629.8525
FDK44,OUT018,2610.1614
FDU16,OUT046,1347.9233
FDZ07,OUT017,918.12085
NCN06,OUT027,4058.414
FDH02,OUT010,288.31964
NCW18,OUT045,3868.0842
FDH57,OUT013,2075.5852
FDV35,OUT045,2454.0918
NCU29,OUT013,2426.5056
NCP02,OUT046,909.57104
FDN44,OUT013,2569.4507
FDX03,OUT018,548.9208
FDR11,OUT010,395.40808
FDA36,OUT046,3048.604
FDP58,OUT027,5518.968
FDH31,OUT045,1526.9585
FDH34,OUT035,3151.0972
FDS13,OUT035,3996.7297
FDT01,OUT018,3149.1802
FDY09,OUT049,2869.1553
FDV33,OUT027,5955.056
NCW29,OUT010,360.7368
NCN17,OUT045,1651.024
FDX01,OUT046,1888.2489
FDL03,OUT049,3092.1199
DRL59,OUT049,922.33594
DRM11,OUT027,5985.378
FDA43,OUT049,3141.6975
FDZ56,OUT010,422.89905
FDI44,OUT018,1202.6404
FDB50,OUT013,1274.6445
FDU15,OUT019,60.387985
NCJ19,OUT019,167.96484
FDD48,OUT013,1860.6627
NCW42,OUT035,3725.6914
FDL24,OUT017,2843.0852
NCB30,OUT013,3112.139
FDK25,OUT013,2690.3264
FDW28,OUT049,3092.1199
FDD47,OUT017,2843.0852
FDK16,OUT019,276.3252
FDW37,OUT046,1491.1425
FDA48,OUT035,3698.2676
FDA14,OUT017,2445.6746
FDV15,OUT013,1634.8701
FDN22,OUT049,3894.4915
NCD55,OUT045,699.7455
FDY43,OUT013,2690.3264
NCU05,OUT017,1286.3585
FDF10,OUT035,2477.6423
FDR39,OUT018,2899.055
FDG40,OUT013,689.1548
FDZ28,OUT019,338.39792
FDE02,OUT045,1491.1425
FDU60,OUT049,2697.3699
FDM21,OUT013,4050.009
FDV52,OUT019,225.58295
NCW06,OUT013,3112.139
FDX36,OUT035,3698.2676
FDT35,OUT027,4213.192
NCL19,OUT010,381.28638
NCD31,OUT046,2624.6594
FDE53,OUT019,352.79904
FDW58,OUT019,223.48526
DRF48,OUT046,3118.4475
FDW57,OUT035,2869.4558
DRH13,OUT017,1646.5841
FDT33,OUT013,2690.3264
DRK47,OUT027,6075.822
FDY22,OUT010,365.35574
FDC35,OUT019,543.1645
FDO03,OUT013,3852.9663
FDF24,OUT045,1299.82
FDF56,OUT018,2682.766
FDD28,OUT013,906.40674
FDG53,OUT027,3332.561
FDO27,OUT019,325.47443
NCF54,OUT018,2571.6287
FDC20,OUT027,1678.3806
FDU10,OUT046,670.7768
DRA24,OUT018,2356.582
FDA02,OUT010,354.18475
FDG10,OUT017,918.12085
FDW39,OUT010,468.88693
FDP04,OUT019,160.43103
NCM55,OUT013,3112.139
FDG47,OUT045,4071.698
NCU41,OUT017,3132.2349
NCK31,OUT017,813.6842
FDZ46,OUT045,1651.024
FDU13,OUT027,3757.8406
NCF19,OUT045,795.0485
NCJ43,OUT013,2823.9163
NCJ05,OUT045,2454.0918
FDS04,OUT027,3248.8455
FDX28,OUT010,362.08334
FDB41,OUT027,1175.4712
FDG53,OUT046,2143.622
FDL15,OUT010,402.37277
FDQ08,OUT049,991.9322
DRN36,OUT013,1510.8046
FDI46,OUT013,4005.5967
FDG16,OUT027,5518.968
FDV32,OUT013,976.003
FDF44,OUT010,340.55634
FDK04,OUT018,797.2847
NCA41,OUT013,3112.139
FDD51,OUT017,722.76404
NCZ53,OUT045,3118.4475
FDP01,OUT027,3794.421
FDY25,OUT049,2928.6187
FDB17,OUT018,2641.0234
NCV54,OUT018,1672.3566
FDJ32,OUT017,1034.2378
FDA37,OUT049,2058.4514
FDG35,OUT035,2756.4065
NCM05,OUT018,3736.8108
FDG45,OUT046,3474.997
FDH28,OUT013,711.0499
NCE18,OUT049,3986.1763
FDH38,OUT045,1888.2489
FDR56,OUT013,3112.139
FDH17,OUT027,2533.6448
FDD39,OUT049,3498.247
FDB41,OUT049,807.8134
NCR53,OUT046,3653.766
FDX46,OUT017,918.12085
FDV28,OUT049,690.61523
FDA08,OUT018,2353.372
FDH45,OUT017,722.76404
NCS38,OUT010,364.18106
FDD40,OUT010,497.88812
DRM59,OUT035,2477.6423
NCJ43,OUT018,2568.4187
NCN29,OUT013,801.9701
NCC19,OUT045,3118.4475
FDR56,OUT035,3151.0972
FDZ43,OUT049,3891.3342
FDJ32,OUT010,170.46014
DRH03,OUT017,1486.7025
NCZ54,OUT035,2648.21
FDE26,OUT017,2445.6746
FDS03,OUT045,1060.2819
DRZ24,OUT019,309.20224
FDO48,OUT027,5757.0654
FDW39,OUT049,2869.1553
NCK05,OUT049,991.9322
NCK30,OUT017,4007.4277
FDT27,OUT018,3439.89
FDS08,OUT019,469.0875
NCJ19,OUT049,922.33594
FDC58,OUT045,699.7455
DRE37,OUT013,3112.139
FDW02,OUT035,2079.4937
FDJ02,OUT010,402.37277
FDX09,OUT045,2845.9053
FDT31,OUT010,497.88812
FDI24,OUT049,2910.772
FDY09,OUT045,2845.9053
FDV28,OUT045,677.85034
DRM47,OUT049,3141.6975
FDT52,OUT019,552.16266
FDI48,OUT018,761.25116
FDY55,OUT017,4032.6946
FDU48,OUT013,2075.5852
FDN25,OUT045,909.57104
FDP20,OUT049,2076.1628
FDJ15,OUT013,3112.139
FDD04,OUT018,1873.6261
FDY58,OUT045,3841.531
FDR37,OUT018,2854.1023
FDF44,OUT013,2075.5852
FDD32,OUT045,1358.0298
FDR57,OUT017,2427.7168
DRG39,OUT027,1678.3806
FDX15,OUT017,2588.6196
DRN37,OUT045,2666.534
FDW40,OUT027,3332.561
FDB32,OUT049,1503.9073
FDM40,OUT018,1969.0951
FDE39,OUT027,3190.228
DRH49,OUT017,1334.4619
FDT46,OUT049,807.8134
NCF06,OUT035,4007.4277
FDP07,OUT017,3132.2349
FDC04,OUT013,3885.4878
FDZ32,OUT017,1646.5841
FDD50,OUT045,2684.605
FDU56,OUT017,3140.407
FDV34,OUT017,1105.8276
NCY41,OUT013,689.1548
NCK18,OUT046,2666.534
DRH25,OUT049,831.5508
FDT57,OUT046,3883.0813
FDV56,OUT018,1478.0403
FDV12,OUT045,1526.9585
FDN52,OUT017,1344.5684
FDX38,OUT035,806.5055
FDE47,OUT018,1783.9502
NCO07,OUT013,3486.3599
FDV09,OUT027,3757.8406
FDZ23,OUT019,515.38104
DRH51,OUT018,1260.8502
NCY54,OUT045,2845.9053
DRG49,OUT013,3845.46
NCC19,OUT049,3141.6975
NCV53,OUT045,3883.0813
FDZ47,OUT019,223.48526
NCO26,OUT018,1678.5786
NCP02,OUT045,979.1673
NCW30,OUT018,3508.9307
NCN55,OUT046,3868.0842
FDB20,OUT010,259.06842
DRL11,OUT013,2569.4507
DRD60,OUT045,3118.4475
FDW14,OUT010,299.7464
FDL27,OUT010,188.72751
FDU09,OUT018,797.2847
DRH36,OUT027,1980.2554
FDP34,OUT027,3778.9343
FDE04,OUT017,2885.629
FDZ57,OUT027,3248.8455
FDF02,OUT010,362.08334
FDG28,OUT045,3868.0842
NCI31,OUT046,677.85034
FDT43,OUT013,801.9701
FDU20,OUT046,2045.6865
FDD53,OUT013,711.0499
FDW15,OUT045,2454.0918
NCT53,OUT045,2624.6594
NCG55,OUT027,2964.1086
FDD48,OUT035,1904.3445
FDG47,OUT049,4139.6763
FDI21,OUT017,1038.8413
FDT27,OUT017,3912.5857
DRO35,OUT013,1860.6627
FDD33,OUT017,3816.684
FDC04,OUT035,3912.5857
FDY34,OUT013,2597.0732
DRJ49,OUT049,2076.1628
FDE05,OUT049,2466.8567
FDU31,OUT017,3508.8083
NCN19,OUT027,5039.059
FDK56,OUT027,5108.9023
FDK58,OUT017,1646.5841
NCJ42,OUT035,1667.1196
FDZ34,OUT027,5224.241
FDA52,OUT018,2632.7585
NCR29,OUT013,906.40674
FDT48,OUT035,3519.4985
DRJ51,OUT019,591.0968
NCS54,OUT046,2887.522
FDV01,OUT035,2477.6423
DRG51,OUT027,4058.414
NCG42,OUT013,2075.5852
FDA51,OUT049,1901.0138
FDV19,OUT010,416.43707
NCT18,OUT045,3118.4475
NCS41,OUT045,3118.4475
FDO03,OUT046,3841.531
FDL12,OUT010,170.46014
FDY37,OUT010,354.18475
FDI58,OUT049,1503.9073
FDT28,OUT018,2182.8044
NCC42,OUT010,340.55634
FDO01,OUT017,1978.4945
FDJ02,OUT013,2426.5056
FDQ04,OUT018,590.66345
DRL47,OUT013,2035.8116
FDZ32,OUT035,1667.1196
FDC35,OUT035,3519.4985
FDX14,OUT045,1097.2777
FDZ35,OUT013,1634.8701
FDL14,OUT013,2426.5056
FDO04,OUT049,922.33594
DRK11,OUT017,2445.6746
FDB44,OUT018,3084.8403
FDZ50,OUT049,3141.6975
FDI12,OUT027,2353.9512
FDU43,OUT017,3904.4136
FDD58,OUT010,334.48004
FDB27,OUT017,3140.407
FDB04,OUT018,1219.1079
NCO17,OUT013,1860.6627
FDL12,OUT017,918.12085
DRJ13,OUT049,2620.2869
FDD57,OUT045,1526.9585
FDW19,OUT035,1787.7518
DRD27,OUT018,1478.0403
FDH27,OUT027,3757.8406
NCW30,OUT027,5571.432
FDR40,OUT018,1160.8981
FDG05,OUT013,2512.927
NCY41,OUT019,60.387985
FDI38,OUT018,3084.8403
FDR20,OUT046,699.7455
FDE09,OUT017,1646.5841
FDN50,OUT019,312.14117
DRF27,OUT045,2454.0918
DRF51,OUT013,693.1286
NCO02,OUT019,189.93484
FDB51,OUT027,1709.1428
FDJ50,OUT013,825.70746
FDN52,OUT013,1332.8544
FDX14,OUT013,1222.9176
FDT27,OUT019,572.50635
FDV10,OUT013,711.0499
FDU33,OUT046,699.7455
FDU58,OUT046,3118.4475
NCP42,OUT027,5224.241
FDL51,OUT027,5516.4556
DRH15,OUT027,1084.1426
FDU16,OUT017,1344.5684
FDW15,OUT017,2445.6746
FDQ44,OUT045,2045.6865
NCI06,OUT027,4793.4673
DRK23,OUT019,695.93396
FDC28,OUT035,1667.1196
NCY17,OUT019,82.283104
NCV05,OUT018,2182.8044
FDM34,OUT019,318.21747
DRD60,OUT027,5108.9023
FDT38,OUT046,1358.0298
FDQ57,OUT018,2182.8044
FDE59,OUT027,1058.2736
NCM43,OUT046,2624.6594
DRI51,OUT049,2869.1553
NCG30,OUT017,2029.8143
NCK54,OUT035,1904.3445
FDQ16,OUT019,352.79904
FDI36,OUT013,3112.139
FDX16,OUT027,3757.8406
FDA34,OUT046,2845.9053
FDJ48,OUT018,3659.6746
FDU47,OUT035,2126.722
FDS39,OUT046,2143.622
FDD11,OUT046,4071.698
FDM16,OUT027,1980.2554
FDU56,OUT018,2854.1023
FDQ32,OUT017,2029.8143
DRK35,OUT013,715.02374
FDA58,OUT049,3825.5576
DRG48,OUT019,331.8459
FDT59,OUT010,654.4768
FDQ31,OUT019,265.9807
FDS51,OUT018,913.40186
FDW32,OUT027,2300.6855
FDI15,OUT027,5948.325
NCV30,OUT017,987.7171
DRG25,OUT049,3141.6975
FDT02,OUT013,689.1548
FDO33,OUT027,2964.1086
FDP38,OUT035,806.5055
FDZ45,OUT035,3151.0972
NCA54,OUT027,4793.4673
FDU33,OUT017,722.76404
FDN58,OUT017,3886.0325
FDI05,OUT045,1145.8108
FDM57,OUT019,277.40753
NCS42,OUT027,2441.9866
FDB57,OUT045,3650.2695
FDC03,OUT045,3118.4475
FDZ58,OUT013,1960.5681
NCK29,OUT045,2045.6865
NCR53,OUT045,3653.766
FDE26,OUT027,3757.8406
FDU52,OUT049,2466.8567
FDE41,OUT027,2300.6855
FDU38,OUT018,2895.845
FDA52,OUT017,2843.0852
FDW46,OUT046,1060.2819
DRI59,OUT035,3733.8635
FDT38,OUT035,1369.4867
FDL33,OUT018,2895.845
FDQ01,OUT027,5878.911
FDJ08,OUT046,3118.4475
FDQ47,OUT049,690.61523
NCZ18,OUT013,3859.7727
FDE29,OUT017,976.149
FDF10,OUT027,3757.8406
FDC48,OUT049,1370.7947
FDY58,OUT013,3852.9663
NCX30,OUT010,1545.7854
FDV11,OUT013,2823.9163
FDT46,OUT046,795.0485
DRD01,OUT019,167.96484
FDQ11,OUT013,4058.7798
NCM41,OUT017,1486.7025
NCC55,OUT013,689.1548
FDG45,OUT027,5518.968
NCQ54,OUT049,2735.5654
FDM34,OUT045,2103.1714
FDD17,OUT019,608.2149
FDN38,OUT027,5935.3716
FDB53,OUT018,2247.1443
NCL06,OUT035,4007.4277
NCV18,OUT019,277.40753
FDX25,OUT013,3112.139
FDB39,OUT046,909.57104
FDC33,OUT049,3141.6975
NCO14,OUT018,548.9208
FDA58,OUT027,5979.883
NCQ02,OUT017,3158.0784
NCR53,OUT017,3816.684
FDN52,OUT046,1358.0298
FDG26,OUT046,4032.6055
FDE23,OUT027,1175.4712
DRI37,OUT013,906.40674
DRH37,OUT018,2434.8289
FDO01,OUT035,1963.2339
FDK45,OUT049,1901.0138
FDP23,OUT049,3498.247
FDM33,OUT035,3519.4985
FDD36,OUT017,1972.2821
FDL56,OUT017,1344.5684
FDT27,OUT010,572.50635
FDG52,OUT017,722.76404
NCL42,OUT035,3904.4136
DRJ24,OUT046,3118.4475
FDV38,OUT046,818.7859
FDT35,OUT045,2684.605
FDY51,OUT045,3474.997
FDC37,OUT017,1646.5841
NCP43,OUT013,3100.7568
FDO33,OUT045,1849.8239
FDW04,OUT018,1831.8838
NCC31,OUT046,2454.0918
FDK22,OUT049,3498.247
FDJ50,OUT017,918.12085
FDV13,OUT017,1259.1062
DRL60,OUT017,2445.6746
FDW03,OUT017,1646.5841
FDY27,OUT035,2911.0725
FDB39,OUT027,1678.3806
FDU59,OUT045,2624.6594
FDZ57,OUT049,2115.9363
FDO21,OUT049,3642.7686
FDS43,OUT018,2854.1023
FDU28,OUT010,497.88812
FDC51,OUT010,342.4377
FDW16,OUT010,298.66412
FDP32,OUT010,360.7368
FDB60,OUT019,526.7629
NCQ30,OUT046,1988.1543
FDD26,OUT049,3141.6975
FDI44,OUT045,1299.82
DRH23,OUT046,909.57104
FDO44,OUT046,1651.024
FDG04,OUT046,3048.604
FDM32,OUT027,2441.9866
FDM09,OUT013,2690.3264
FDZ47,OUT013,1394.545
FDM40,OUT027,3332.561
FDY48,OUT017,1646.5841
NCM30,OUT045,699.7455
FDX36,OUT010,585.1284
DRF03,OUT017,726.73785
FDN51,OUT049,4053.2441
FDM57,OUT049,1370.7947
FDB35,OUT049,1503.9073
FDY13,OUT027,2169.4075
FDA37,OUT017,2047.5256
NCX53,OUT017,2135.205
FDD59,OUT018,1160.8981
FDX10,OUT019,60.387985
FDC03,OUT018,2854.1023
FDW43,OUT035,3877.8604
FDW10,OUT046,2701.9355
FDY14,OUT027,5985.378
FDV43,OUT045,699.7455
FDO40,OUT013,2426.5056
FDP46,OUT027,2441.9866
NCE43,OUT019,407.58118
FDD05,OUT035,2004.2499
FDJ60,OUT010,401.99802
DRE27,OUT018,1403.3247
FDO11,OUT035,4085.8777
DRG11,OUT027,2629.8525
FDK33,OUT010,563.3925
DRM23,OUT045,2845.9053
FDJ02,OUT027,3757.8406
NCZ05,OUT045,1651.024
NCL30,OUT013,2035.8116
FDZ19,OUT018,2610.1614
FDM45,OUT049,2058.4514
FDO36,OUT046,2848.4294
NCK31,OUT045,795.0485
DRJ37,OUT045,2454.0918
FDP24,OUT018,1768.1603
FDF46,OUT013,1860.6627
FDX46,OUT019,167.96484
NCL18,OUT045,3079.355
FDJ26,OUT013,3468.6885
FDJ07,OUT045,1888.2489
FDY15,OUT013,2426.5056
DRG01,OUT045,1145.8108
FDF58,OUT045,1060.2819
FDZ14,OUT019,320.0988
FDP31,OUT049,956.7876
FDH45,OUT013,711.0499
FDA09,OUT010,474.0768
FDW31,OUT035,3151.0972
FDA57,OUT046,699.7455
NCE55,OUT035,2869.4558
FDC17,OUT019,576.8044
FDC59,OUT013,1057.1176
FDA22,OUT013,2690.3264
FDK52,OUT035,3709.7795
NCM26,OUT046,2454.0918
NCT53,OUT035,2735.866
FDW45,OUT018,2182.8044
NCI18,OUT035,3655.848
FDE38,OUT018,2353.372
FDF08,OUT019,265.9807
FDY58,OUT010,654.4768
FDF58,OUT019,178.16472
FDX39,OUT017,3508.8083
FDB44,OUT049,3498.247
FDF28,OUT013,2035.8116
FDE39,OUT013,1860.6627
FDT37,OUT018,3659.6746
FDZ45,OUT017,3140.407
FDO40,OUT035,2477.6423
FDM57,OUT027,2300.6855
DRG36,OUT017,2843.0852
FDY36,OUT010,212.27374
DRL60,OUT027,3757.8406
FDS25,OUT019,354.7009
DRF49,OUT027,2964.1086
FDP16,OUT045,3828.9917
FDS60,OUT049,2762.7817
FDU15,OUT027,1058.2736
FDK43,OUT046,2063.398
FDN25,OUT046,909.57104
FDE53,OUT049,1663.789
FDB22,OUT013,2426.5056
FDE39,OUT017,1893.641
FDX35,OUT035,3836.3682
NCG54,OUT049,2735.5654
FDH27,OUT035,2477.6423
NCK42,OUT013,3486.3599
FDS25,OUT049,1663.789
FDI10,OUT018,2610.1614
FDU35,OUT035,1667.1196
FDI04,OUT017,3140.407
DRK23,OUT035,4116.1997
FDB53,OUT019,380.03384
FDY02,OUT049,3981.1213
FDM60,OUT035,711.20245
NCJ31,OUT010,576.60284
DRP35,OUT017,2047.5256
NCQ30,OUT018,1783.9502
DRL11,OUT010,395.40808
FDU01,OUT013,3090.7178
FDR39,OUT035,2929.8462
FDO08,OUT046,2666.534
FDC02,OUT045,4032.6055
NCZ29,OUT035,2079.4937
FDF29,OUT010,340.55634
FDZ23,OUT017,3129.025
NCU53,OUT018,2353.372
NCW30,OUT013,4012.9983
NCM26,OUT027,3778.9343
FDV50,OUT027,3216.7205
FDW15,OUT049,2466.8567
FDI35,OUT027,5108.9023
FDO11,OUT017,4085.8777
FDN48,OUT046,1491.1425
NCA17,OUT049,2466.8567
NCN54,OUT013,1274.6445
FDP22,OUT013,801.9701
NCB54,OUT035,2079.4937
FDD08,OUT045,677.85034
DRM48,OUT010,86.70067
FDG41,OUT027,2927.1907
FDE44,OUT027,1316.242
FDE26,OUT035,2477.6423
NCS38,OUT013,1839.6893
NCJ54,OUT018,3407.3684
FDI40,OUT019,312.14117
FDN45,OUT018,3368.7686
FDU43,OUT046,3828.9917
FDI04,OUT010,581.734
NCC07,OUT018,1478.0403
NCC07,OUT019,339.74448
NCD18,OUT045,3841.531
FDU55,OUT035,4116.1997
FDX59,OUT035,689.3073
FDR52,OUT049,3141.6975
NCP17,OUT013,1022.52386
FDQ32,OUT045,2045.6865
NCT17,OUT049,3141.6975
FDO10,OUT049,922.33594
FDE32,OUT049,574.356
FDN44,OUT045,2597.0369
FDH02,OUT035,1369.4867
FDK60,OUT013,1510.8046
FDS24,OUT019,161.14828
FDL03,OUT010,554.88934
FDB46,OUT027,5518.968
FDO48,OUT049,3712.612
FDZ39,OUT049,1663.789
FDT02,OUT027,1058.2736
FDC50,OUT013,1510.8046
FDP39,OUT035,806.5055
DRG15,OUT018,824.60065
FDP10,OUT018,1519.7826
FDF53,OUT027,5106.39
FDN34,OUT045,2845.9053
FDK02,OUT045,1988.1543
FDC23,OUT045,2818.1948
FDJ10,OUT019,318.21747
FDE53,OUT035,1667.1196
FDR25,OUT035,3966.408
FDW50,OUT046,2666.534
FDS09,OUT049,807.8134
FDW49,OUT010,442.04218
FDU51,OUT046,2848.4294
FDF28,OUT018,1801.6615
NCY30,OUT018,2644.2334
FDD44,OUT045,3957.8713
FDX09,OUT017,2884.702
NCF30,OUT013,2035.8116
FDZ50,OUT019,526.7629
FDW37,OUT013,1372.9861
FDD11,OUT049,4094.948
DRH39,OUT018,954.38354
FDA36,OUT049,3071.854
NCG43,OUT049,1503.9073
FDF02,OUT035,1667.1196
FDP57,OUT027,2629.8525
NCE42,OUT017,3779.2725
NCR38,OUT027,5839.5537
FDP03,OUT019,320.0988
FDO51,OUT035,711.20245
NCQ42,OUT046,2063.398
NCM41,OUT046,1389.14
FDH48,OUT027,2300.6855
DRF60,OUT046,3868.0842
FDJ27,OUT035,1667.1196
FDQ14,OUT013,2426.5056
FDN27,OUT017,1756.1172
NCQ02,OUT046,3048.604
FDJ33,OUT049,2058.4514
FDP07,OUT027,5185.149
DRE01,OUT049,3821.9858
FDU36,OUT045,1622.4614
FDL28,OUT017,3886.0325
NCX53,OUT046,2143.622
FDZ39,OUT013,1634.8701
NCP42,OUT013,3112.139
FDJ14,OUT035,1311.2769
FDK04,OUT049,922.33594
NCC19,OUT017,3140.407
FDS09,OUT018,718.23517
FDZ02,OUT046,1595.2643
FDD35,OUT018,1783.9502
NCY42,OUT017,2445.6746
FDB05,OUT045,3778.392
FDF20,OUT035,3151.0972
NCO41,OUT018,1361.5824
FDC40,OUT027,2169.4075
FDV58,OUT045,2963.0957
FDZ57,OUT045,2103.1714
DRM35,OUT046,2905.3687
DRN36,OUT018,1361.5824
FDQ13,OUT046,1358.0298
DRO35,OUT010,364.18106
NCD43,OUT035,1667.1196
FDA51,OUT018,1720.3209
NCX17,OUT027,6053.625
NCZ17,OUT049,712.5104
FDR11,OUT027,4024.7527
FDW34,OUT049,3891.3342
FDN50,OUT017,1486.7025
FDS09,OUT046,795.0485
FDS48,OUT018,2182.8044
FDL44,OUT049,2609.7139
DRF48,OUT018,2854.1023
FDA14,OUT018,2182.8044
NCD30,OUT049,1539.7234
FDI16,OUT017,813.6842
NCG06,OUT035,4007.4277
DRZ24,OUT035,2004.2499
NCS17,OUT045,1526.9585
FDB37,OUT045,3828.9917
FDE10,OUT035,2126.722
FDC57,OUT045,3079.355
FDM12,OUT018,2854.1023
FDE24,OUT049,2115.9363
FDW22,OUT045,3474.997
DRD01,OUT027,1445.846
NCZ18,OUT027,5839.5537
FDN49,OUT045,699.7455
FDR22,OUT035,1883.3711
FDV08,OUT019,82.283104
FDY39,OUT046,3118.4475
FDV36,OUT049,2076.1628
FDO60,OUT045,699.7455
FDU04,OUT027,3216.7205
FDR20,OUT027,1175.4712
FDW19,OUT019,354.7009
FDU40,OUT049,2975.8606
FDK15,OUT045,1526.9585
DRF15,OUT035,2477.6423
FDQ25,OUT017,2843.0852
FDI48,OUT019,151.8249
FDS49,OUT046,1299.82
FDV22,OUT046,2597.0369
NCV42,OUT046,1651.024
FDX26,OUT046,3107.0654
FDI33,OUT018,1223.7639
FDZ14,OUT049,2058.4514
FDG10,OUT013,906.40674
FDM38,OUT018,718.23517
FDG26,OUT027,5946.2856
FDH46,OUT035,1667.1196
FDN13,OUT018,1498.8276
FDU57,OUT035,2477.6423
NCI06,OUT046,2905.3687
FDM38,OUT045,818.7859
NCG42,OUT010,360.7368
FDL39,OUT045,2905.3687
FDT31,OUT019,499.91815
FDV59,OUT013,3468.6885
FDB49,OUT035,1667.1196
FDD58,OUT049,1663.789
DRN59,OUT046,703.7193
FDX48,OUT049,2466.8567
FDQ11,OUT049,4064.6262
FDY12,OUT049,831.5508
FDQ11,OUT045,4041.3762
DRI11,OUT017,1872.3767
FDY32,OUT027,4058.414
FDS51,OUT045,967.5992
FDR19,OUT010,359.37466
DRB13,OUT018,2797.1328
FDS21,OUT035,990.62427
FDQ40,OUT045,2845.9053
NCE55,OUT013,2823.9163
FDX43,OUT027,3880.466
FDS12,OUT049,2076.1628
DRK01,OUT027,2533.6448
FDN25,OUT017,918.12085
FDB60,OUT046,3118.4475
FDQ13,OUT017,1344.5684
DRK13,OUT045,3118.4475
DRF25,OUT018,530.99945
NCD42,OUT019,82.283104
FDW25,OUT045,1358.0298
NCV29,OUT027,4793.4673
NCK42,OUT035,3449.6553
DRJ13,OUT027,4024.7527
DRD15,OUT017,3886.0325
FDM27,OUT045,2436.134
FDZ50,OUT018,2895.845
FDC04,OUT046,3868.0842
FDF50,OUT049,3141.6975
FDP15,OUT045,3988.193
FDK46,OUT035,4116.1997
FDZ56,OUT018,2434.8289
FDY60,OUT049,2188.808
FDB10,OUT035,3912.5857
FDR57,OUT045,2454.0918
FDU58,OUT049,3141.6975
FDH02,OUT046,1358.0298
FDP48,OUT013,3112.139
FDI46,OUT035,4032.6946
FDW56,OUT013,3112.139
NCM19,OUT010,377.03976
FDS50,OUT027,5757.0654
FDK24,OUT013,711.0499
FDO36,OUT017,2919.156
FDK45,OUT027,2964.1086
NCL05,OUT045,699.7455
FDL32,OUT018,1720.3209
FDA28,OUT049,2076.1628
FDY36,OUT018,1028.9001
FDP32,OUT018,1843.4038
FDL50,OUT046,2045.6865
DRC24,OUT049,2466.8567
NCS18,OUT017,1646.5841
FDD16,OUT017,1154.3606
NCV18,OUT013,1332.8544
FDX07,OUT046,3079.355
NCZ05,OUT027,2629.8525
NCI31,OUT013,689.1548
FDK14,OUT049,1370.7947
